benchmark,seed,candidate_id,true_return,terminated_at,final_state_norm,recent_only_proxy,recent_only_risk,recent_only_precision,recent_only_stale,recent_only_dropout,recent_only_spread,naive_memory_proxy,naive_memory_risk,naive_memory_precision,naive_memory_stale,naive_memory_dropout,naive_memory_spread,repaired_memory_proxy,repaired_memory_risk,repaired_memory_precision,repaired_memory_stale,repaired_memory_dropout,repaired_memory_spread,oracle_memory_proxy,oracle_memory_risk,oracle_memory_precision,oracle_memory_stale,oracle_memory_dropout,oracle_memory_spread
CartPole-v1,17,17,11.538371475945358,9.0,2.624205771208941,24.79869279656025,0.01436552586385903,1.0,0.0,1.0511913800962179e-05,0.03173651234100296,28.328561422545924,0.7028947294134069,0.3571428571428571,0.6428571428571427,0.0001530917164657046,0.1306952284989747,24.726865167240955,0.01436552586385903,1.0,0.0,1.0511913800962179e-05,0.03173651234100296,24.79869279656025,0.01436552586385903,1.0,0.0,1.0511913800962179e-05,0.03173651234100296
CartPole-v1,17,18,11.538371475945358,9.0,2.624205771208941,24.159110080674644,0.015391151903861464,1.0,0.0,1.1481255378473826e-05,0.033998448579630386,28.78186538129442,0.7041501530010991,0.3571428571428571,0.6428571428571427,0.0001561022545260327,0.13343153801721785,24.082154321155336,0.015391151903861464,1.0,0.0,1.1481255378473826e-05,0.033998448579630386,24.159110080674644,0.015391151903861464,1.0,0.0,1.1481255378473826e-05,0.033998448579630386
CartPole-v1,17,19,17.823215928557435,16.0,1.0912501600001645,24.555344952630733,0.015999493079049902,1.0,0.0,1.3809063840304799e-05,0.035308934596283245,28.620368710244268,0.6912987603969445,0.37142857142857133,0.6285714285714284,0.00016902149104871758,0.13638924421583587,24.475347487235485,0.015999493079049902,1.0,0.0,1.3809063840304799e-05,0.035308934596283245,24.555344952630733,0.015999493079049902,1.0,0.0,1.3809063840304799e-05,0.035308934596283245
CartPole-v1,17,20,24.156511671140898,20.0,0.4322429240037947,25.529802119725392,0.011413681068720835,1.0,0.0,7.760035999556877e-06,0.025225779512720842,29.032740695269222,0.7651286355142106,0.2857142857142857,0.7142857142857142,0.00012500869177803028,0.11076189265393836,25.47273371438179,0.011413681068720835,1.0,0.0,7.760035999556877e-06,0.025225779512720842,25.529802119725392,0.011413681068720835,1.0,0.0,7.760035999556877e-06,0.025225779512720842
CartPole-v1,17,21,25.950748689574326,20.0,1.2518947348048506,26.035506581145167,0.012092642398025004,1.0,0.0,7.93430702763924e-06,0.026731484315119756,29.046726156534657,0.7576746563804085,0.3,0.7,0.0001589637194344038,0.12533988138874044,25.975043369155042,0.012092642398025004,1.0,0.0,7.93430702763924e-06,0.026731484315119756,26.035506581145167,0.012092642398025004,1.0,0.0,7.93430702763924e-06,0.026731484315119756
CartPole-v1,17,22,11.44385395699287,9.0,3.2813836450598353,24.951328210132516,0.06745007505367624,0.95,0.04999999999999999,2.6902018479202232e-05,0.03829968645742805,25.196400202741255,0.7848307254875475,0.26428571428571423,0.7357142857142855,0.00010546508368337493,0.10727270911954365,24.614077834864133,0.06745007505367624,0.95,0.04999999999999999,2.6902018479202232e-05,0.03829968645742805,25.487726914947988,0.009066257733922426,1.0,0.0,3.579254485108654e-06,0.02008360821787012
CartPole-v1,17,23,14.248946932489957,12.0,3.065491399625046,24.352085775143642,0.014765644087161722,1.0,0.0,1.1411688975282169e-05,0.03260966794524325,27.38613375445564,0.6550872714207071,0.40714285714285714,0.5928571428571427,0.0001506406229804578,0.13561111906604567,24.278257554707835,0.014765644087161722,1.0,0.0,1.1411688975282169e-05,0.03260966794524325,24.352085775143642,0.014765644087161722,1.0,0.0,1.1411688975282169e-05,0.03260966794524325
CartPole-v1,29,0,11.565931671776823,9.0,3.3168504981885603,23.87245059947984,0.009813961441839898,1.0,0.0,4.5496933204144635e-06,0.021727919767281296,26.747713217557646,0.8233091250502195,0.22142857142857147,0.7785714285714287,0.00010003726786948106,0.09763866296852232,23.82338079227064,0.009813961441839898,1.0,0.0,4.5496933204144635e-06,0.021727919767281296,23.87245059947984,0.009813961441839898,1.0,0.0,4.5496933204144635e-06,0.021727919767281296
CartPole-v1,29,1,11.565931671776823,9.0,3.3168504981885603,23.99906973989487,0.00886427297949674,1.0,0.0,3.6638925514478945e-06,0.01963324853130035,26.902792715168612,0.630947913125568,0.42857142857142855,0.5714285714285715,0.00013668632574561132,0.1298352246467371,23.954748374997386,0.00886427297949674,1.0,0.0,3.6638925514478945e-06,0.01963324853130035,23.99906973989487,0.00886427297949674,1.0,0.0,3.6638925514478945e-06,0.01963324853130035
CartPole-v1,29,2,11.416292937848075,9.0,3.2812978901932395,25.44369152981324,0.054254384378726615,0.9642857142857144,0.03571428571428571,2.276509317153917e-05,0.0407955064868191,26.05462625166161,0.6882150674654995,0.3714285714285714,0.6285714285714284,0.000146719511863229,0.12993307288703354,25.172419607919608,0.054254384378726615,0.9642857142857144,0.03571428571428571,2.276509317153917e-05,0.0407955064868191,25.671342906300197,0.013551519232312237,1.0,0.0,7.76410004847383e-06,0.029976458737609884
CartPole-v1,29,3,11.416292937848075,9.0,3.2812978901932395,24.702912508559415,0.011869687814316654,1.0,0.0,6.594255165723738e-06,0.026259852828868592,26.62471635753462,0.7086241828172809,0.35,0.6499999999999999,0.00015556040194869303,0.1275104435593139,24.64356406948783,0.011869687814316654,1.0,0.0,6.594255165723738e-06,0.026259852828868592,24.702912508559415,0.011869687814316654,1.0,0.0,6.594255165723738e-06,0.026259852828868592
CartPole-v1,29,4,11.416292937848075,9.0,3.2812978901932395,25.44369152981324,0.054254384378726615,0.9642857142857144,0.03571428571428571,2.276509317153917e-05,0.0407955064868191,26.05462625166161,0.6882150674654995,0.3714285714285714,0.6285714285714284,0.000146719511863229,0.12993307288703354,25.172419607919608,0.054254384378726615,0.9642857142857144,0.03571428571428571,2.276509317153917e-05,0.0407955064868191,25.671342906300197,0.013551519232312237,1.0,0.0,7.76410004847383e-06,0.029976458737609884
CartPole-v1,29,5,22.91077434657739,20.0,1.1099746505252026,24.695293661318775,0.00868844201757133,1.0,0.0,3.6684858794161657e-06,0.019242431401191116,27.08263807994465,0.7122017493038784,0.34285714285714286,0.6571428571428571,0.00012690632287004974,0.12009698128457971,24.651851451230918,0.00868844201757133,1.0,0.0,3.6684858794161657e-06,0.019242431401191116,24.695293661318775,0.00868844201757133,1.0,0.0,3.6684858794161657e-06,0.019242431401191116
CartPole-v1,29,6,11.565931671776823,9.0,3.3168504981885603,23.87245059947984,0.009813961441839898,1.0,0.0,4.5496933204144635e-06,0.021727919767281296,26.747713217557646,0.8233091250502195,0.22142857142857147,0.7785714285714287,0.00010003726786948106,0.09763866296852232,23.82338079227064,0.009813961441839898,1.0,0.0,4.5496933204144635e-06,0.021727919767281296,23.87245059947984,0.009813961441839898,1.0,0.0,4.5496933204144635e-06,0.021727919767281296
CartPole-v1,29,7,22.611343034312092,20.0,0.5555720851426387,25.68046501213972,0.010266686853312893,1.0,0.0,5.500061535140915e-06,0.022717080802292813,28.527227791889953,0.7239719593283407,0.32857142857142857,0.6714285714285713,0.00012055143573533927,0.11461994758641458,25.629131577873157,0.010266686853312893,1.0,0.0,5.500061535140915e-06,0.022717080802292813,25.68046501213972,0.010266686853312893,1.0,0.0,5.500061535140915e-06,0.022717080802292813
CartPole-v1,29,8,12.332337356584937,10.0,2.2864488096522866,24.950938348662014,0.012379054239975332,1.0,0.0,7.337449158979368e-06,0.027378565881563333,27.50471384062201,0.6844256727655564,0.3714285714285714,0.6285714285714284,0.00013163373859858445,0.121780387300754,24.889043077462137,0.012379054239975332,1.0,0.0,7.337449158979368e-06,0.027378565881563333,24.950938348662014,0.012379054239975332,1.0,0.0,7.337449158979368e-06,0.027378565881563333
CartPole-v1,29,9,20.25755887204667,19.0,2.054560399657588,25.375517042988182,0.010886945619542211,1.0,0.0,6.5350733067190775e-06,0.02407703340686324,28.814695516095387,0.8217623815133261,0.21428571428571427,0.7857142857142858,7.219072046815065e-05,0.07882348896732275,25.32108231489047,0.010886945619542211,1.0,0.0,6.5350733067190775e-06,0.02407703340686324,25.375517042988182,0.010886945619542211,1.0,0.0,6.5350733067190775e-06,0.02407703340686324
CartPole-v1,29,10,16.93343090455188,15.0,1.968989773155045,24.513921238794932,0.0089794329574152,1.0,0.0,3.664123111136401e-06,0.01988915549450246,27.288331531064944,0.7111787856790539,0.34285714285714286,0.6571428571428571,0.00012481679048040786,0.11786087602745235,24.469024074007855,0.0089794329574152,1.0,0.0,3.664123111136401e-06,0.01988915549450246,24.513921238794932,0.0089794329574152,1.0,0.0,3.664123111136401e-06,0.01988915549450246
CartPole-v1,29,11,11.565931671776823,9.0,3.3168504981885603,23.87245059947984,0.009813961441839898,1.0,0.0,4.5496933204144635e-06,0.021727919767281296,26.747713217557646,0.8233091250502195,0.22142857142857147,0.7785714285714287,0.00010003726786948106,0.09763866296852232,23.82338079227064,0.009813961441839898,1.0,0.0,4.5496933204144635e-06,0.021727919767281296,23.87245059947984,0.009813961441839898,1.0,0.0,4.5496933204144635e-06,0.021727919767281296
CartPole-v1,29,12,17.846953718479497,16.0,0.9795071149695621,24.58471810892921,0.008999209500489297,1.0,0.0,3.6650618741359537e-06,0.019933086678880465,27.45476652782152,0.7317607616256239,0.3214285714285715,0.6785714285714286,0.00012187302751006423,0.11603188629803285,24.53972206142676,0.008999209500489297,1.0,0.0,3.6650618741359537e-06,0.019933086678880465,24.58471810892921,0.008999209500489297,1.0,0.0,3.6650618741359537e-06,0.019933086678880465
CartPole-v1,29,13,15.025438701624427,13.0,2.0322078770622123,25.34322724789598,0.012030449385120953,1.0,0.0,7.419763453008095e-06,0.0266024250611042,27.769389918161007,0.69325498768787,0.3571428571428571,0.6428571428571428,0.00010829556385032534,0.11006995626649896,25.283075000970378,0.012030449385120953,1.0,0.0,7.419763453008095e-06,0.0266024250611042,25.34322724789598,0.012030449385120953,1.0,0.0,7.419763453008095e-06,0.0266024250611042
CartPole-v1,29,14,11.416292937848075,9.0,3.2812978901932395,25.44369152981324,0.054254384378726615,0.9642857142857144,0.03571428571428571,2.276509317153917e-05,0.0407955064868191,26.05462625166161,0.6882150674654995,0.3714285714285714,0.6285714285714284,0.000146719511863229,0.12993307288703354,25.172419607919608,0.054254384378726615,0.9642857142857144,0.03571428571428571,2.276509317153917e-05,0.0407955064868191,25.671342906300197,0.013551519232312237,1.0,0.0,7.76410004847383e-06,0.029976458737609884
CartPole-v1,29,15,12.46893334205982,10.0,1.6485553182972619,24.27647833346485,0.009412752230199647,1.0,0.0,4.163347729992558e-06,0.020843212107466015,26.986738371548796,0.5966606595105051,0.46428571428571425,0.5357142857142858,0.0001405760079982081,0.13293725718274166,24.229414572313853,0.009412752230199647,1.0,0.0,4.163347729992558e-06,0.020843212107466015,24.27647833346485,0.009412752230199647,1.0,0.0,4.163347729992558e-06,0.020843212107466015
CartPole-v1,29,16,16.958187852092337,15.0,2.062115595437167,24.221991716955465,0.009239294431941165,1.0,0.0,3.833139414715266e-06,0.020463620703607653,27.224940649938077,0.7329702236614453,0.32142857142857145,0.6785714285714286,0.00012499476841573142,0.11866408209486878,24.175795244795758,0.009239294431941165,1.0,0.0,3.833139414715266e-06,0.020463620703607653,24.221991716955465,0.009239294431941165,1.0,0.0,3.833139414715266e-06,0.020463620703607653
CartPole-v1,29,17,11.416292937848075,9.0,3.2812978901932395,24.678336559690898,0.012135957706939085,1.0,0.0,6.7516158799606425e-06,0.026848766177554217,26.538230361896673,0.6945842115339416,0.3642857142857143,0.6357142857142856,0.00015122341204242004,0.12813364116292533,24.617656771156202,0.012135957706939085,1.0,0.0,6.7516158799606425e-06,0.026848766177554217,24.678336559690898,0.012135957706939085,1.0,0.0,6.7516158799606425e-06,0.026848766177554217
CartPole-v1,29,18,17.708795362332083,16.0,1.7552906688854533,25.42804519669808,0.011375168146185216,1.0,0.0,6.734228293773381e-06,0.02515843182185562,28.428207642404427,0.7202739984647278,0.32857142857142857,0.6714285714285714,0.00010140973299046285,0.10674255371607262,25.371169355967155,0.011375168146185216,1.0,0.0,6.734228293773381e-06,0.02515843182185562,25.42804519669808,0.011375168146185216,1.0,0.0,6.734228293773381e-06,0.02515843182185562
CartPole-v1,29,19,11.565931671776823,9.0,3.3168504981885603,23.724576822090803,0.0509627363853007,0.9642857142857144,0.03571428571428571,1.9722802247043257e-05,0.033534818340085856,26.75647673053983,0.7251426774805376,0.32857142857142857,0.6714285714285715,0.00012195651669094465,0.11719656426319672,23.4697631401643,0.0509627363853007,0.9642857142857144,0.03571428571428571,1.9722802247043257e-05,0.033534818340085856,23.956574952130545,0.009175149229021191,1.0,0.0,4.0352151903118176e-06,0.020317483349997105
CartPole-v1,29,20,13.258536554034466,11.0,0.6569709579109672,26.04531568103832,0.010685020344007045,1.0,0.0,5.4988352170385535e-06,0.02364673258282386,28.371905626175852,0.7325316868374812,0.32142857142857134,0.6785714285714284,0.00013398611179025842,0.11752970971495662,25.991890579318287,0.010685020344007045,1.0,0.0,5.4988352170385535e-06,0.02364673258282386,26.04531568103832,0.010685020344007045,1.0,0.0,5.4988352170385535e-06,0.02364673258282386
CartPole-v1,29,21,11.565931671776823,9.0,3.3168504981885603,23.693541174324917,0.051138725387155325,0.9642857142857144,0.03571428571428571,2.0480431653355367e-05,0.033912436043650594,26.74335052074498,0.7521900895176906,0.3,0.7,0.00011811024214113058,0.1138782390679147,23.43784754738914,0.051138725387155325,0.9642857142857144,0.03571428571428571,2.0480431653355367e-05,0.033912436043650594,23.930562528252334,0.009204200260937639,1.0,0.0,4.048187012555011e-06,0.020381810588527116
CartPole-v1,29,22,12.319351323561397,10.0,2.2912689454422344,25.063716571591414,0.011906759309925189,1.0,0.0,7.0591351107476866e-06,0.02633396939786491,28.369085973713943,0.7667078727514558,0.27857142857142864,0.7214285714285714,0.000105134905351679,0.09875160462238008,25.004182775041787,0.011906759309925189,1.0,0.0,7.0591351107476866e-06,0.02633396939786491,25.063716571591414,0.011906759309925189,1.0,0.0,7.0591351107476866e-06,0.02633396939786491
CartPole-v1,29,23,16.983825118733666,15.0,1.4051320529830515,24.19022344641409,0.008923633736438659,1.0,0.0,3.4444454629303623e-06,0.019769062606078257,26.997035249081954,0.7261358805587597,0.3285714285714286,0.6714285714285715,0.00012580624238570442,0.11933524264689455,24.1456052777319,0.008923633736438659,1.0,0.0,3.4444454629303623e-06,0.019769062606078257,24.19022344641409,0.008923633736438659,1.0,0.0,3.4444454629303623e-06,0.019769062606078257
MountainCar-v0,17,0,2.4636530604966604,25.0,0.5408520306233707,2.3436086311580664,0.023711157054681613,1.0,0.0,4.131384648267236e-05,0.051956991739600514,5.137280463146363,0.7108969672950667,0.3028571428571428,0.6971428571428572,1.6556794720882068e-05,0.030270346209872238,2.225052845884658,0.023711157054681613,1.0,0.0,4.131384648267236e-05,0.051956991739600514,2.3436086311580664,0.023711157054681613,1.0,0.0,4.131384648267236e-05,0.051956991739600514
MountainCar-v0,17,1,2.316957344061065,25.0,0.5398740260116457,2.2726641637449716,0.02322073829497842,1.0,0.0,3.965043118959371e-05,0.050896744101025924,4.716947831396324,0.716041225113139,0.2971428571428571,0.7028571428571427,1.5628689701817715e-05,0.029020117196403596,2.1565604722700793,0.02322073829497842,1.0,0.0,3.965043118959371e-05,0.050896744101025924,2.2726641637449716,0.02322073829497842,1.0,0.0,3.965043118959371e-05,0.050896744101025924
MountainCar-v0,17,2,2.410345010812569,25.0,0.5427062000637829,2.36972215714841,0.021723700884092853,1.0,0.0,3.528190973753786e-05,0.04764765690265011,4.989543727245355,0.6823582486611793,0.33142857142857146,0.6685714285714286,1.6481604132206338e-05,0.03034437168154036,2.261103652727946,0.021723700884092853,1.0,0.0,3.528190973753786e-05,0.04764765690265011,2.36972215714841,0.021723700884092853,1.0,0.0,3.528190973753786e-05,0.04764765690265011
MountainCar-v0,17,3,6.9028372430371885,25.0,0.3624765730771868,2.7694128704243393,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,5.036698701443061,0.7280927538602058,0.2857142857142857,0.7142857142857143,1.4024748503064973e-05,0.03043298130325994,2.614016769866316,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,2.665088608141592,0.019735760152525237,1.0,0.0,2.6816598428441402e-05,0.04338050525577268
MountainCar-v0,17,4,2.3596179260224805,25.0,0.523887335528393,2.3517311818435176,0.022923033592688494,1.0,0.0,3.908130562214753e-05,0.05024529588380292,5.03061872311801,0.6933459159968427,0.31999999999999995,0.68,1.6211893720869325e-05,0.0293693796601685,2.237116013880075,0.022923033592688494,1.0,0.0,3.908130562214753e-05,0.05024529588380292,2.3517311818435176,0.022923033592688494,1.0,0.0,3.908130562214753e-05,0.05024529588380292
MountainCar-v0,17,5,6.9028372430371885,25.0,0.3624765730771868,2.7694128704243393,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,5.036698701443061,0.7280927538602058,0.2857142857142857,0.7142857142857143,1.4024748503064973e-05,0.03043298130325994,2.614016769866316,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,2.665088608141592,0.019735760152525237,1.0,0.0,2.6816598428441402e-05,0.04338050525577268
MountainCar-v0,17,6,2.3776321689377244,25.0,0.509153294666157,2.408584216562537,0.02215700318384811,1.0,0.0,3.637053270026531e-05,0.04859119760499109,5.031413845723627,0.6917376508859627,0.31999999999999995,0.68,1.1855594985163134e-05,0.025872902502402862,2.2977992006432966,0.02215700318384811,1.0,0.0,3.637053270026531e-05,0.04859119760499109,2.408584216562537,0.02215700318384811,1.0,0.0,3.637053270026531e-05,0.04859119760499109
MountainCar-v0,17,7,6.9028372430371885,25.0,0.3624765730771868,2.7694128704243393,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,5.036698701443061,0.7280927538602058,0.2857142857142857,0.7142857142857143,1.4024748503064973e-05,0.03043298130325994,2.614016769866316,0.031079220111604657,0.9885714285714287,0.011428571428571429,2.6753699069305674e-05,0.043192486867730626,2.665088608141592,0.019735760152525237,1.0,0.0,2.6816598428441402e-05,0.04338050525577268
MountainCar-v0,17,8,2.4170491190990875,25.0,0.5651368818915233,2.3245654382324012,0.02403168727921436,1.0,0.0,4.2377471583080336e-05,0.05265037223677714,5.144135670131728,0.7111584894387672,0.3028571428571428,0.6971428571428571,1.7554800465675597e-05,0.030833764204855108,2.2044070018363295,0.02403168727921436,1.0,0.0,4.2377471583080336e-05,0.05265037223677714,2.3245654382324012,0.02403168727921436,1.0,0.0,4.2377471583080336e-05,0.05265037223677714
MountainCar-v0,17,9,2.6070443708817015,25.0,0.4815023660259161,2.54425538691075,0.02119041071477086,1.0,0.0,3.326200699402428e-05,0.04649847701959704,4.4870863950409206,0.6754451261318364,0.33714285714285713,0.6628571428571428,1.3028017256220913e-05,0.02774168697031934,2.4383033333368953,0.02119041071477086,1.0,0.0,3.326200699402428e-05,0.04649847701959704,2.54425538691075,0.02119041071477086,1.0,0.0,3.326200699402428e-05,0.04649847701959704
MountainCar-v0,17,10,2.3869606521688205,25.0,0.5826823172460702,2.331250064623732,0.023743396779158283,1.0,0.0,4.152632088415169e-05,0.05202485824907793,5.172112121372572,0.7173579648606351,0.2971428571428571,0.7028571428571427,1.8996381870352115e-05,0.03188633544117623,2.2125330807279404,0.023743396779158283,1.0,0.0,4.152632088415169e-05,0.05202485824907793,2.331250064623732,0.023743396779158283,1.0,0.0,4.152632088415169e-05,0.05202485824907793
